gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
PSMC6	TH34_1447_S01	v9	CARFILZOMIB,BORTEZOMIB	pandisease	HALLMARK_MYC_TARGETS_V1(26/200),REACTOME_METABOLISM_OF_RNA(23/330),REACTOME_HIV_INFECTION(18/207),HALLMARK_MTORC1_SIGNALING(17/200),REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21(11/56),REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE(11/57),REACTOME_METABOLISM_OF_MRNA(19/284),REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),KEGG_PROTEASOME(10/48),REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES(10/48),REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6(10/48),REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_(11/65),REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS(12/84),REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC(10/49),REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT(10/51),REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1(10/51),REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1(10/51),REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G(10/52),REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0(10/53),REACTOME_APOPTOSIS(14/148),REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION(16/212),REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX(10/56),REACTOME_REGULATION_OF_APOPTOSIS(10/58),REACTOME_ER_PHAGOSOME_PATHWAY(10/61),REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS(13/132),REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS(10/64),REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C(10/64),REACTOME_SIGNALING_BY_WNT(10/65),REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX(10/65),REACTOME_ORC1_REMOVAL_FROM_CHROMATIN(10/67),REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1(10/72),REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS(10/73),REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR(11/97),REACTOME_CELL_CYCLE_CHECKPOINTS(12/124),REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION(10/76),REACTOME_M_G1_TRANSITION(10/81),REACTOME_S_PHASE(11/109),REACTOME_MITOTIC_M_M_G1_PHASES(13/172),REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE(10/85),REACTOME_G1_S_TRANSITION(11/112),REACTOME_SYNTHESIS_OF_DNA(10/92),REACTOME_DNA_REPLICATION(13/192),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(11/126),REACTOME_MITOTIC_G1_G1_S_PHASES(11/137),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),BIOCARTA_PROTEASOME_PATHWAY(6/28),REACTOME_CELL_CYCLE_MITOTIC(14/325),REACTOME_CELL_CYCLE(15/421),REACTOME_IMMUNE_SYSTEM(23/933),REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES(10/200)
CBWD5	TH34_1447_S01	v9		pandisease	NA
CBWD3	TH34_1447_S01	v9		pandisease	NA
ADAT1	TH34_1447_S01	v9		pandisease	NA
PSMA3-AS1	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
TRIP12	TH34_1447_S01	v9		pandisease	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION(16/212),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),REACTOME_IMMUNE_SYSTEM(23/933)
SNW1	TH34_1447_S01	v9		pandisease	KEGG_SPLICEOSOME(21/128)
EAPP	TH34_1447_S01	v9		pandisease	NA
WDR75	TH34_1447_S01	v9		pandisease	NA
WDR74	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V2(11/58)
GRPEL1	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518),HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200),REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT(6/58),HALLMARK_UV_RESPONSE_UP(7/158)
GNPDA1	TH34_1447_S01	v9		pandisease	HALLMARK_GLYCOLYSIS(7/200)
NUDT21	TH34_1447_S01	v9		pandisease	REACTOME_MRNA_SPLICING(16/111),REACTOME_MRNA_PROCESSING(18/161),REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(17/140),REACTOME_TRANSCRIPTION(16/210),REACTOME_RNA_POL_II_TRANSCRIPTION(12/105),REACTOME_MRNA_3_END_PROCESSING(7/35),REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_(7/44),HALLMARK_E2F_TARGETS(11/200),REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS(4/14),HALLMARK_DNA_REPAIR(8/150),REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA(4/23)
EIF3G	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518)
STRA6	TH34_1447_S01	v9		pandisease	NA
BAZ1A	TH34_1447_S01	v9		pandisease	NA
THOC3	TH34_1447_S01	v9		pandisease	KEGG_SPLICEOSOME(21/128)
SYNCRIP	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200),HALLMARK_E2F_TARGETS(11/200),HALLMARK_G2M_CHECKPOINT(9/200)
IAH1	TH34_1447_S01	v9		pandisease	NA
SLC2A3	TH34_1447_S01	v9		pandisease	HALLMARK_MTORC1_SIGNALING(17/200),REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS(4/51)
MRPL45	TH34_1447_S01	v9		pandisease	NA
C14orf166	TH34_1447_S01	v9		pandisease	NA
PLAGL1	TH34_1447_S01	v9		pandisease	NA
FOXP4	TH34_1447_S01	v9		pandisease	NA
SNX8	TH34_1447_S01	v9		pandisease	NA
GGCT	TH34_1447_S01	v9		pandisease	NA
EXOSC3	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_RNA(23/330),REACTOME_METABOLISM_OF_MRNA(19/284),REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS(12/84),KEGG_RNA_DEGRADATION(8/59),REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY(6/48)
EXOSC1	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_RNA(23/330),REACTOME_METABOLISM_OF_MRNA(19/284),REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS(12/84),KEGG_RNA_DEGRADATION(8/59),REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY(6/48),HALLMARK_UNFOLDED_PROTEIN_RESPONSE(6/113)
GTF2E2	TH34_1447_S01	v9		pandisease	REACTOME_HIV_INFECTION(18/207),REACTOME_TRANSCRIPTION(16/210),REACTOME_RNA_POL_II_TRANSCRIPTION(12/105),REACTOME_HIV_LIFE_CYCLE(7/125),REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS(5/61),REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE(6/104),REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING(4/41)
CCNE1	TH34_1447_S01	v9	MK-2206,PALBOCICLIB (PD0332991),DINACICLIB	pandisease	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21(11/56),REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE(11/57),REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_(11/65),REACTOME_CELL_CYCLE_CHECKPOINTS(12/124),REACTOME_S_PHASE(11/109),REACTOME_G1_S_TRANSITION(11/112),REACTOME_MITOTIC_G1_G1_S_PHASES(11/137),REACTOME_CELL_CYCLE_MITOTIC(14/325),HALLMARK_E2F_TARGETS(11/200),REACTOME_CELL_CYCLE(15/421),BIOCARTA_P27_PATHWAY(3/13),HALLMARK_UV_RESPONSE_UP(7/158)
FTSJ3	TH34_1447_S01	v9		pandisease	NA
FTSJ1	TH34_1447_S01	v9		pandisease	NA
NUDT1	TH34_1447_S01	v9		pandisease	NA
CNOT11	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
SUPT6H	TH34_1447_S01	v9		pandisease	NA
FBRS	TH34_1447_S01	v9		pandisease	NA
TMEM214	TH34_1447_S01	v9		pandisease	NA
RALA	TH34_1447_S01	v9		pandisease	HALLMARK_DNA_REPAIR(8/150)
NUTF2	TH34_1447_S01	v9		pandisease	NA
EIF2B4	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518)
QPRT	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS(4/51)
NOC2L	TH34_1447_S01	v9		pandisease	NA
SNRPA1	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200),KEGG_SPLICEOSOME(21/128),REACTOME_MRNA_SPLICING(16/111),REACTOME_MRNA_PROCESSING(18/161),REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(17/140)
PRPF40A	TH34_1447_S01	v9		pandisease	KEGG_SPLICEOSOME(21/128)
RPS6KB2	TH34_1447_S01	v9		pandisease	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR(11/97),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(11/126),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),REACTOME_IMMUNE_SYSTEM(23/933)
AAMP	TH34_1447_S01	v9		pandisease	NA
HNRNPAB	TH34_1447_S01	v9		pandisease	NA
DDX19B	TH34_1447_S01	v9		pandisease	NA
UTP18	TH34_1447_S01	v9		pandisease	NA
DPAGT1	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518),REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION(5/81)
TES	TH34_1447_S01	v9		pandisease	HALLMARK_MTORC1_SIGNALING(17/200)
PPAN	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V2(11/58)
SMEK1	TH34_1447_S01	v9		pandisease	NA
ZBTB8OS	TH34_1447_S01	v9		pandisease	NA
HOXA9	TH34_1447_S01	v9		pandisease	NA
SLC5A6	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS(4/51)
RNF31	TH34_1447_S01	v9		pandisease	NA
ELAC2	TH34_1447_S01	v9		pandisease	NA
HSPD1	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200),HALLMARK_MTORC1_SIGNALING(17/200),HALLMARK_MYC_TARGETS_V2(11/58),PID_MYC_ACTIV_PATHWAY(10/79),REACTOME_METABOLISM_OF_PROTEINS(20/518),KEGG_RNA_DEGRADATION(8/59),REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT(6/58)
MTX2	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518),HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200),REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT(6/58)
NANS	TH34_1447_S01	v9		pandisease	NA
LSM8	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
ATAD3A	TH34_1447_S01	v9		pandisease	NA
HEIH	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
DDX27	TH34_1447_S01	v9		pandisease	NA
FAM126A	TH34_1447_S01	v9		pandisease	NA
TOMM40	TH34_1447_S01	v9		pandisease	HALLMARK_MTORC1_SIGNALING(17/200),REACTOME_METABOLISM_OF_PROTEINS(20/518),REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT(6/58)
TXNDC9	TH34_1447_S01	v9		pandisease	NA
DUXAP8	TH34_1447_S01	v9		pandisease	NA
DUXAP9	TH34_1447_S01	v9		pandisease	NA
TXNDC5	TH34_1447_S01	v9		pandisease	REACTOME_MEMBRANE_TRAFFICKING(7/129)
TOMM6	TH34_1447_S01	v9		pandisease	NA
FAM50A	TH34_1447_S01	v9		pandisease	NA
ENSA	TH34_1447_S01	v9		pandisease	NA
HUWE1	TH34_1447_S01	v9		pandisease	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION(16/212),PID_MYC_ACTIV_PATHWAY(10/79),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),REACTOME_IMMUNE_SYSTEM(23/933),PID_P53_REGULATION_PATHWAY(5/59)
TRIM28	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200),PID_P53_REGULATION_PATHWAY(5/59)
GPATCH4	TH34_1447_S01	v9		pandisease	NA
LYAR	TH34_1447_S01	v9		pandisease	HALLMARK_E2F_TARGETS(11/200)
RNF212	TH34_1447_S01	v9		pandisease	NA
RRP9	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200),HALLMARK_MTORC1_SIGNALING(17/200),HALLMARK_MYC_TARGETS_V2(11/58),HALLMARK_UNFOLDED_PROTEIN_RESPONSE(6/113)
METTL5	TH34_1447_S01	v9		pandisease	NA
NOP16	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200),HALLMARK_MYC_TARGETS_V2(11/58)
ARHGAP4	TH34_1447_S01	v9		pandisease	NA
SEPT6	TH34_1447_S01	v9		pandisease	NA
EIF5B	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518)
RBM34	TH34_1447_S01	v9		pandisease	NA
RP11-14P20.1	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
FAM98A	TH34_1447_S01	v9		pandisease	NA
PDCL3	TH34_1447_S01	v9		pandisease	NA
SEC13	TH34_1447_S01	v9		pandisease	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),REACTOME_MITOTIC_M_M_G1_PHASES(13/172),REACTOME_DNA_REPLICATION(13/192),REACTOME_METABOLISM_OF_PROTEINS(20/518),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),REACTOME_CELL_CYCLE_MITOTIC(14/325),REACTOME_CELL_CYCLE(15/421),REACTOME_IMMUNE_SYSTEM(23/933),REACTOME_MEMBRANE_TRAFFICKING(7/129),REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION(5/81)
PARP1	TH34_1447_S01	v9	Rucaparib,Olaparib,VELIPARIB,AZD 2281,NIRAPARIB,RUCAPARIB,ABT-888,OLAPARIB,INIPARIB,MK4827,KU-0059436,BSI-201,Veliparib,MK-4827	pandisease	BIOCARTA_HIVNEF_PATHWAY(5/58),KEGG_BASE_EXCISION_REPAIR(4/35),PID_HES_HEY_PATHWAY(4/48),BIOCARTA_CASPASE_PATHWAY(3/23)
ZNF580	TH34_1447_S01	v9		pandisease	NA
MRPL2	TH34_1447_S01	v9		pandisease	NA
BRE	TH34_1447_S01	v9		pandisease	NA
MRPL9	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V1(26/200)
UBE2S	TH34_1447_S01	v9		pandisease	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION(16/212),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),HALLMARK_E2F_TARGETS(11/200),REACTOME_IMMUNE_SYSTEM(23/933),HALLMARK_G2M_CHECKPOINT(9/200)
YY1	TH34_1447_S01	v9		pandisease	PID_P53_REGULATION_PATHWAY(5/59),PID_HES_HEY_PATHWAY(4/48)
OXA1L	TH34_1447_S01	v9		pandisease	HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200),KEGG_PROTEIN_EXPORT(3/24)
DNAAF5	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
CTPS1	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
PSMA6	TH34_1447_S01	v9	BORTEZOMIB,CARFILZOMIB	pandisease	HALLMARK_MYC_TARGETS_V1(26/200),REACTOME_METABOLISM_OF_RNA(23/330),REACTOME_HIV_INFECTION(18/207),REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21(11/56),REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE(11/57),REACTOME_METABOLISM_OF_MRNA(19/284),REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),KEGG_PROTEASOME(10/48),REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES(10/48),REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6(10/48),REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_(11/65),REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS(12/84),REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC(10/49),REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT(10/51),REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1(10/51),REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1(10/51),REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G(10/52),REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0(10/53),REACTOME_APOPTOSIS(14/148),REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION(16/212),REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX(10/56),REACTOME_REGULATION_OF_APOPTOSIS(10/58),REACTOME_ER_PHAGOSOME_PATHWAY(10/61),REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS(13/132),REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS(10/64),REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C(10/64),REACTOME_SIGNALING_BY_WNT(10/65),REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX(10/65),REACTOME_ORC1_REMOVAL_FROM_CHROMATIN(10/67),REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1(10/72),REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS(10/73),REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR(11/97),REACTOME_CELL_CYCLE_CHECKPOINTS(12/124),REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION(10/76),REACTOME_M_G1_TRANSITION(10/81),REACTOME_S_PHASE(11/109),REACTOME_MITOTIC_M_M_G1_PHASES(13/172),REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE(10/85),REACTOME_G1_S_TRANSITION(11/112),REACTOME_SYNTHESIS_OF_DNA(10/92),REACTOME_DNA_REPLICATION(13/192),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(11/126),REACTOME_MITOTIC_G1_G1_S_PHASES(11/137),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),BIOCARTA_PROTEASOME_PATHWAY(6/28),REACTOME_CELL_CYCLE_MITOTIC(14/325),REACTOME_CELL_CYCLE(15/421),REACTOME_IMMUNE_SYSTEM(23/933),REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES(10/200)
FLII	TH34_1447_S01	v9		pandisease	NA
MORF4L2	TH34_1447_S01	v9		pandisease	NA
PDHA1	TH34_1447_S01	v9		pandisease	HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200)
TWIST1	TH34_1447_S01	v9		pandisease	PID_HES_HEY_PATHWAY(4/48)
GALE	TH34_1447_S01	v9		pandisease	HALLMARK_GLYCOLYSIS(7/200)
MTERF4	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
UCHL5	TH34_1447_S01	v9		pandisease	HALLMARK_MTORC1_SIGNALING(17/200)
RAD51C	TH34_1447_S01	v9		pandisease	HALLMARK_E2F_TARGETS(11/200),KEGG_HOMOLOGOUS_RECOMBINATION(4/28)
EBNA1BP2	TH34_1447_S01	v9		pandisease	NA
NAA10	TH34_1447_S01	v9		pandisease	NA
PBDC1	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
PREB	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518),REACTOME_MEMBRANE_TRAFFICKING(7/129),HALLMARK_UNFOLDED_PROTEIN_RESPONSE(6/113),REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION(5/81)
FARSB	TH34_1447_S01	v9		pandisease	REACTOME_TRNA_AMINOACYLATION(7/42),KEGG_AMINOACYL_TRNA_BIOSYNTHESIS(6/41),REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION(4/24)
SRP68	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518),KEGG_PROTEIN_EXPORT(3/24)
BLMH	TH34_1447_S01	v9		pandisease	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION(16/212),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),REACTOME_IMMUNE_SYSTEM(23/933)
MYO19	TH34_1447_S01	v9		pandisease	NA
PPIH	TH34_1447_S01	v9		pandisease	KEGG_SPLICEOSOME(21/128)
ZMIZ2	TH34_1447_S01	v9		pandisease	NA
PREP	TH34_1447_S01	v9		pandisease	NA
ZNF814	TH34_1447_S01	v9		pandisease	NA
MRPL30	TH34_1447_S01	v9		pandisease	NA
IK	TH34_1447_S01	v9		pandisease	NA
PPP6R3	TH34_1447_S01	v9		pandisease	NA
RDH14	TH34_1447_S01	v9		pandisease	NA
NDUFS6	TH34_1447_S01	v9		pandisease	HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200)
TM2D2	TH34_1447_S01	v9		pandisease	NA
AFG3L2	TH34_1447_S01	v9		pandisease	HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200)
ZNF444	TH34_1447_S01	v9		pandisease	NA
PTMA	TH34_1447_S01	v9		pandisease	PID_MYC_ACTIV_PATHWAY(10/79)
MAGED2	TH34_1447_S01	v9		pandisease	NA
CCDC86	TH34_1447_S01	v9		pandisease	NA
DDX5	TH34_1447_S01	v9		pandisease	KEGG_SPLICEOSOME(21/128)
CHTF8	TH34_1447_S01	v9		pandisease	NA
CCNC	TH34_1447_S01	v9		pandisease	NA
ELP2	TH34_1447_S01	v9		pandisease	NA
DES	TH34_1447_S01	v9		pandisease	NA
TBRG4	TH34_1447_S01	v9		pandisease	HALLMARK_MYC_TARGETS_V2(11/58),HALLMARK_E2F_TARGETS(11/200)
SSU72	TH34_1447_S01	v9		pandisease	NA
ATAD3B	TH34_1447_S01	v9		pandisease	NA
ICT1	TH34_1447_S01	v9		pandisease	NA
FAM177A1	TH34_1447_S01	v9		pandisease	NA
MSTO1	TH34_1447_S01	v9		pandisease	NA
BRMS1	TH34_1447_S01	v9		pandisease	NA
MRPL11	TH34_1447_S01	v9		pandisease	HALLMARK_OXIDATIVE_PHOSPHORYLATION(10/200)
POLR2D	TH34_1447_S01	v9		pandisease	REACTOME_MRNA_SPLICING(16/111),REACTOME_MRNA_PROCESSING(18/161),REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(17/140),REACTOME_HIV_INFECTION(18/207),REACTOME_TRANSCRIPTION(16/210),REACTOME_RNA_POL_II_TRANSCRIPTION(12/105),HALLMARK_DNA_REPAIR(8/150),REACTOME_HIV_LIFE_CYCLE(7/125),REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS(5/61),REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE(6/104),REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING(4/41),REACTOME_MRNA_SPLICING_MINOR_PATHWAY(4/45)
MIA3	TH34_1447_S01	v9		pandisease	NA
SEC23A	TH34_1447_S01	v9		pandisease	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION(18/251),REACTOME_METABOLISM_OF_PROTEINS(20/518),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(20/539),REACTOME_IMMUNE_SYSTEM(23/933),REACTOME_MEMBRANE_TRAFFICKING(7/129),REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION(5/81)
AP1G2	TH34_1447_S01	v9		pandisease	NA
ADGRA2	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
TOX4	TH34_1447_S01	v9		pandisease	NA
TFPT	TH34_1447_S01	v9		pandisease	NA
HNRNPH1	TH34_1447_S01	v9		pandisease	REACTOME_MRNA_SPLICING(16/111),REACTOME_MRNA_PROCESSING(18/161),REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(17/140)
CDC37	TH34_1447_S01	v9		pandisease	NA
REEP4	TH34_1447_S01	v9		pandisease	NA
PFDN6	TH34_1447_S01	v9		pandisease	REACTOME_METABOLISM_OF_PROTEINS(20/518)
NUB1	TH34_1447_S01	v9		pandisease	NA
CLPTM1L	TH34_1447_S01	v9		pandisease	NA
GGA2	TH34_1447_S01	v9		pandisease	HALLMARK_MTORC1_SIGNALING(17/200)
FHOD1	TH34_1447_S01	v9		pandisease	NA
STOML2	TH34_1447_S01	v9		pandisease	NA
RP11-423H2.1	TH34_1447_S01	v9		pandisease	NO_PATHWAY_SUPPORT_RESULTS
